date_time,true_positives,false_positives,true_negatives,false_negatives,precision,recall,f1,defined,duration
2025-05-19-16:23:09,356207,4609,8927767,697,0.9872,0.998,0.9926,9289280,23.215
2025-05-19-16:23:35,297346,3188,10729456,264,0.9894,0.9991,0.9942,11030254,23.496
2025-05-19-16:24:00,310783,2617,11005007,304,0.9916,0.999,0.9953,11318711,22.878
2025-05-19-16:24:25,290872,2351,11061409,354,0.992,0.9988,0.9954,11354986,23.551
2025-05-19-16:24:51,308559,3251,10070253,462,0.9896,0.9985,0.994,10382525,23.491
2025-05-19-16:25:16,280615,2997,10641752,530,0.9894,0.9981,0.9938,10925894,23.376
2025-05-19-16:25:43,303590,3020,11422510,338,0.9902,0.9989,0.9945,11729458,24.531
2025-05-19-16:26:08,287182,2611,11621719,371,0.991,0.9987,0.9948,11911883,23.193
2025-05-19-16:26:34,346306,2548,11190473,423,0.9927,0.9988,0.9957,11539750,23.25
2025-05-19-16:27:00,325114,2839,10791132,260,0.9913,0.9992,0.9953,11119345,24.124
2025-05-19-16:27:25,286574,2285,12463264,299,0.9921,0.999,0.9955,12752422,23.523
2025-05-19-16:27:51,271879,2210,10167369,274,0.9919,0.999,0.9955,10441732,23.358
2025-05-19-16:28:16,338108,2622,13065551,278,0.9923,0.9992,0.9957,13406559,22.92
2025-05-19-16:28:42,334296,2418,10263983,320,0.9928,0.999,0.9959,10601017,24.424
2025-05-19-16:29:08,300304,2743,12138403,293,0.9909,0.999,0.995,12441743,23.116
2025-05-19-16:29:33,324542,2501,13104900,266,0.9924,0.9992,0.9958,13432209,23.215
2025-05-19-16:29:58,315716,2269,11811155,299,0.9929,0.9991,0.9959,12129439,22.875
2025-05-19-16:30:22,318078,2392,11440317,328,0.9925,0.999,0.9957,11761115,22.833
2025-05-19-16:30:48,309754,2289,11520485,218,0.9927,0.9993,0.996,11832746,23.306
2025-05-19-16:31:13,294415,2355,12177327,212,0.9921,0.9993,0.9957,12474309,23.047
2025-05-19-16:31:38,289701,2049,10939242,302,0.993,0.999,0.996,11231294,23.412
2025-05-19-16:32:06,325152,2037,11828801,264,0.9938,0.9992,0.9965,12156254,25.0
2025-05-19-16:32:34,340372,2662,10378401,193,0.9922,0.9994,0.9958,10721628,26.272
2025-05-19-16:33:04,320241,2210,10737673,282,0.9931,0.9991,0.9961,11060406,26.776
2025-05-19-16:33:29,302006,2559,10880848,252,0.9916,0.9992,0.9954,11185665,23.652
2025-05-19-16:33:55,327258,2139,10746382,176,0.9935,0.9995,0.9965,11075955,23.037
2025-05-19-16:34:19,305743,1858,11586486,281,0.994,0.9991,0.9965,11894368,22.729
2025-05-19-16:34:44,318990,2093,11362140,245,0.9935,0.9992,0.9963,11683468,22.949
2025-05-19-16:35:11,308334,2048,10138847,239,0.9934,0.9992,0.9963,10449468,24.643
2025-05-19-16:35:37,295094,2086,12344580,194,0.993,0.9993,0.9962,12641954,23.581
2025-05-19-16:36:02,320228,2553,10844900,229,0.9921,0.9993,0.9957,11167910,23.397
2025-05-19-16:36:27,289467,1760,9629194,269,0.994,0.9991,0.9965,9920690,22.993
2025-05-19-16:36:53,349662,2016,9923548,210,0.9943,0.9994,0.9968,10275436,23.084
2025-05-19-16:37:17,273236,1623,11139689,194,0.9941,0.9993,0.9967,11414742,22.92
2025-05-19-16:37:43,310141,2151,12668018,215,0.9931,0.9993,0.9962,12980525,23.261
2025-05-19-16:38:09,360243,2285,10806538,223,0.9937,0.9994,0.9965,11169289,24.25
2025-05-19-16:38:36,276440,1548,12959952,217,0.9944,0.9992,0.9968,13238157,24.285
2025-05-19-16:39:03,331775,2863,11376688,259,0.9914,0.9992,0.9953,11711585,24.39
2025-05-19-16:39:29,324279,2362,12236186,271,0.9928,0.9992,0.996,12563098,24.446
2025-05-19-16:39:56,307433,1759,10944868,221,0.9943,0.9993,0.9968,11254281,24.206
2025-05-19-16:40:22,321033,2427,9597910,310,0.9925,0.999,0.9958,9921680,24.128
2025-05-19-16:40:49,283382,1759,12730236,123,0.9938,0.9996,0.9967,13015500,24.185
2025-05-19-16:41:16,310708,1955,12194414,266,0.9937,0.9991,0.9964,12507343,24.155
2025-05-19-16:41:43,302660,1975,10358291,286,0.9935,0.9991,0.9963,10663212,24.683
2025-05-19-16:42:09,304247,1725,12579651,261,0.9944,0.9991,0.9967,12885884,24.36
2025-05-19-16:42:36,306540,2154,10226138,196,0.993,0.9994,0.9962,10535028,24.662
2025-05-19-16:43:03,303149,2271,10975893,371,0.9926,0.9988,0.9957,11281684,24.093
2025-05-19-16:43:30,320976,3619,11264141,280,0.9889,0.9991,0.994,11589016,24.45
2025-05-19-16:43:57,311453,2241,10549332,208,0.9929,0.9993,0.9961,10863234,24.675
2025-05-19-16:44:23,281606,1425,10312078,308,0.995,0.9989,0.9969,10595417,24.089
2025-05-19-16:44:49,310191,2568,10380659,279,0.9918,0.9991,0.9954,10693697,24.146
2025-05-19-16:45:16,274736,1963,10793323,215,0.9929,0.9992,0.9961,11070237,24.174
2025-05-19-16:45:43,260900,2118,12685041,157,0.9919,0.9994,0.9957,12948216,24.421
2025-05-19-16:46:10,283983,2153,13087187,310,0.9925,0.9989,0.9957,13373633,24.652
2025-05-19-16:46:36,372848,1958,10226301,316,0.9948,0.9992,0.997,10601423,24.225
2025-05-19-16:47:03,292057,2066,10267676,194,0.993,0.9993,0.9961,10561993,24.441
2025-05-19-16:47:30,268475,1745,12180910,187,0.9935,0.9993,0.9964,12451317,24.556
2025-05-19-16:47:57,334269,1798,10541203,193,0.9946,0.9994,0.997,10877463,24.469
2025-05-19-16:48:24,286323,2110,11594815,263,0.9927,0.9991,0.9959,11883511,24.345
2025-05-19-16:48:51,309973,1295,11740296,176,0.9958,0.9994,0.9976,12051740,25.549
2025-05-19-16:49:18,290658,2028,9085428,205,0.9931,0.9993,0.9962,9378319,24.669
2025-05-19-16:49:45,265856,1661,12923695,223,0.9938,0.9992,0.9965,13191435,24.307
2025-05-19-16:55:05,233586,50953,10826209,13109,0.8209,0.9469,0.8794,11123857,23.09
2025-05-19-16:55:30,298700,42886,11152118,6297,0.8745,0.9794,0.9239,11500001,23.526
2025-05-19-16:55:55,303018,35413,12496177,4324,0.8954,0.9859,0.9385,12838932,22.949
2025-05-19-16:56:20,294344,20855,11453481,3521,0.9338,0.9882,0.9602,11772201,22.689
2025-05-19-16:56:45,297341,20602,10208859,1790,0.9352,0.994,0.9637,10528592,23.141
2025-05-19-16:57:10,284994,18538,12283133,2594,0.9389,0.991,0.9643,12589259,23.243
2025-05-19-16:57:36,304982,13752,10144269,1806,0.9569,0.9941,0.9751,10464809,23.056
2025-05-19-16:58:01,269131,13061,12454544,1947,0.9537,0.9928,0.9729,12738683,23.199
2025-05-19-16:58:26,309462,11159,10719978,1435,0.9652,0.9954,0.9801,11042034,22.866
2025-05-19-16:58:51,316431,9506,9947295,1682,0.9708,0.9947,0.9826,10274914,23.149
2025-05-19-16:59:16,270218,10640,12363960,1545,0.9621,0.9943,0.978,12646363,22.995
2025-05-19-16:59:41,326609,8864,11779849,1264,0.9736,0.9961,0.9847,12116586,23.032
2025-05-19-17:00:06,291620,9498,12446366,1241,0.9685,0.9958,0.9819,12748725,23.149
2025-05-19-17:00:31,281118,9275,11127716,1269,0.9681,0.9955,0.9816,11419378,23.028
2025-05-19-17:00:57,314531,10069,11398789,1145,0.969,0.9964,0.9825,11724534,23.43
2025-05-19-17:01:22,282093,9222,10833158,1233,0.9683,0.9956,0.9818,11125706,23.877
2025-05-19-17:01:48,319509,7391,11230548,1243,0.9774,0.9961,0.9867,11558691,23.632
2025-05-19-17:02:13,264595,8463,11597027,1184,0.969,0.9955,0.9821,11871269,23.109
2025-05-19-17:02:38,283525,6485,11684851,839,0.9776,0.997,0.9872,11975700,23.139
2025-05-19-17:03:04,277508,9088,10850688,1253,0.9683,0.9955,0.9817,11138537,23.224
2025-05-19-17:03:29,326615,7672,10321418,1238,0.977,0.9962,0.9865,10656943,23.485
2025-05-19-17:03:55,256517,7577,11051815,1001,0.9713,0.9961,0.9836,11316910,23.9
2025-05-19-17:04:21,308111,7685,10806940,1177,0.9757,0.9962,0.9858,11123913,24.363
2025-05-19-17:04:47,309872,17217,10892221,9107,0.9474,0.9714,0.9593,11228417,23.935
2025-05-19-17:05:12,276658,32207,13896765,5121,0.8957,0.9818,0.9368,14210751,23.115
2025-05-19-17:05:38,301416,19326,12231870,2598,0.9397,0.9915,0.9649,12555210,23.149
2025-05-19-17:06:03,326334,17395,11695119,2195,0.9494,0.9933,0.9709,12041043,23.31
2025-05-19-17:06:28,333651,11930,12091999,1652,0.9655,0.9951,0.9801,12439232,23.03
2025-05-19-17:06:53,300690,11515,10652920,1458,0.9631,0.9952,0.9789,10966583,23.075
2025-05-19-17:07:18,292579,8373,9560965,1412,0.9722,0.9952,0.9836,9863329,23.166
2025-05-19-17:07:43,294801,7390,11115320,1187,0.9755,0.996,0.9857,11418698,23.027
2025-05-19-17:08:08,285781,8830,13292712,1121,0.97,0.9961,0.9829,13588444,22.825
2025-05-19-17:08:33,323078,7756,10778904,841,0.9766,0.9974,0.9869,11110579,23.19
2025-05-19-17:08:58,277922,6729,10158084,821,0.9764,0.9971,0.9866,10443556,22.991
2025-05-19-17:09:23,320347,7493,11495508,1038,0.9771,0.9968,0.9869,11824386,22.874
2025-05-19-17:09:49,333573,8241,12372886,1270,0.9759,0.9962,0.9859,12715970,23.262
2025-05-19-17:10:14,291790,9876,9146201,1393,0.9673,0.9952,0.9811,9449260,23.364
2025-05-19-17:10:39,293333,8639,10855485,966,0.9714,0.9967,0.9839,11158423,23.132
2025-05-19-17:11:05,299534,6979,9955729,858,0.9772,0.9971,0.9871,10263100,23.434
2025-05-19-17:11:30,287031,5981,11715004,703,0.9796,0.9976,0.9885,12008719,22.999
2025-05-19-17:11:55,325083,6961,8996719,844,0.979,0.9974,0.9881,9329607,22.995
2025-05-19-17:12:20,276494,5655,12321813,722,0.98,0.9974,0.9886,12604684,23.212
2025-05-19-17:12:45,281475,4763,10135845,720,0.9834,0.9974,0.9904,10422803,23.158
2025-05-19-17:13:10,321716,4309,10529608,603,0.9868,0.9981,0.9924,10856236,23.436
2025-05-19-17:13:36,292007,4868,11031332,697,0.9836,0.9976,0.9906,11328904,23.115
2025-05-19-17:14:01,317240,4600,10258664,711,0.9857,0.9978,0.9917,10581215,23.032
2025-05-19-17:14:26,282143,5201,11587114,449,0.9819,0.9984,0.9901,11874907,23.219
2025-05-19-17:14:51,308566,5027,9944461,745,0.984,0.9976,0.9907,10258799,23.041
2025-05-19-17:15:16,276959,14001,11919313,2045,0.9519,0.9927,0.9718,12212318,23.017
2025-05-19-17:15:41,314244,23014,10321600,3027,0.9318,0.9905,0.9602,10661885,22.966
2025-05-19-17:16:06,348320,17369,9680797,2262,0.9525,0.9935,0.9726,10048748,23.173
2025-05-19-17:16:31,314983,13516,10650669,2315,0.9589,0.9927,0.9755,10981483,23.12
2025-05-19-17:16:57,283513,16038,11776249,2029,0.9465,0.9929,0.9691,12077829,23.442
2025-05-19-17:17:22,312542,11458,11791059,1950,0.9646,0.9938,0.979,12117009,22.969
2025-05-19-17:17:48,302191,11841,11410771,1599,0.9623,0.9947,0.9782,11726402,23.294
2025-05-19-17:18:13,341029,6878,10118118,942,0.9802,0.9972,0.9887,10466967,23.123
2025-05-19-17:18:38,282122,7250,10480640,1105,0.9749,0.9961,0.9854,10771117,23.061
2025-05-19-17:19:04,276370,5311,9394858,798,0.9811,0.9971,0.9891,9677337,23.097
2025-05-19-17:19:29,314597,4530,12187672,659,0.9858,0.9979,0.9918,12507458,23.395
2025-05-19-17:19:55,323656,5881,9000120,603,0.9822,0.9981,0.9901,9330260,23.501
2025-05-19-17:20:21,306975,5964,9722678,1448,0.9809,0.9953,0.9881,10037065,23.746
2025-05-19-17:20:46,311550,6200,8791927,975,0.9805,0.9969,0.9886,9110652,22.888
2025-05-19-17:21:16,322970,5592,10255660,954,0.983,0.9971,0.99,10585176,27.788
2025-05-19-17:21:41,271164,5400,10866883,906,0.9805,0.9967,0.9885,11144353,23.087
2025-05-19-17:22:06,320049,5419,10538322,593,0.9834,0.9982,0.9907,10864383,23.141
2025-05-19-17:22:32,269244,4476,11217106,528,0.9836,0.998,0.9908,11491354,23.412
2025-05-19-17:22:57,327721,5853,10681848,834,0.9825,0.9975,0.9899,11016256,23.063
2025-05-19-17:23:22,354313,5542,10345003,770,0.9846,0.9978,0.9912,10705628,23.066
2025-05-19-17:23:48,330488,5148,9970368,445,0.9847,0.9987,0.9916,10306449,23.099
2025-05-19-17:24:14,273214,5943,11253244,747,0.9787,0.9973,0.9879,11533148,23.905
2025-05-19-17:24:40,279398,5493,11082383,535,0.9807,0.9981,0.9893,11367809,23.678
2025-05-19-17:25:05,271103,5523,10134481,913,0.98,0.9966,0.9883,10412020,23.107
2025-05-19-17:25:31,284591,5557,10337415,440,0.9808,0.9985,0.9896,10628003,24.078
2025-05-19-17:25:57,302087,4321,10254973,702,0.9859,0.9977,0.9918,10562083,23.093
2025-05-19-17:26:22,316509,4380,10536513,567,0.9864,0.9982,0.9922,10857969,23.185
2025-05-19-17:26:48,293762,4541,8164823,539,0.9848,0.9982,0.9914,8463665,23.536
2025-05-19-17:27:14,324398,3819,9159120,546,0.9884,0.9983,0.9933,9487883,23.559
2025-05-19-17:27:40,313162,4417,9271437,554,0.9861,0.9982,0.9921,9589570,24.249
2025-05-19-17:28:06,339988,4462,9928347,379,0.987,0.9989,0.9929,10273176,23.376
2025-05-19-17:28:31,323321,4605,12046325,598,0.986,0.9982,0.992,12374849,23.184
2025-05-19-17:28:56,320899,3735,10198746,591,0.9885,0.9982,0.9933,10523971,23.082
2025-05-19-17:29:21,286885,3755,9565482,464,0.9871,0.9984,0.9927,9856586,23.06
2025-05-19-17:29:47,307555,4515,12110926,558,0.9855,0.9982,0.9918,12423554,23.383
2025-05-19-17:30:12,308279,4519,11982683,553,0.9856,0.9982,0.9918,12296034,22.968
2025-05-19-17:30:37,268088,4588,10982763,583,0.9832,0.9978,0.9904,11256022,22.992
2025-05-19-17:31:02,284607,4573,8973811,571,0.9842,0.998,0.991,9263562,23.339
2025-05-19-17:31:28,281626,3809,11936777,405,0.9867,0.9986,0.9926,12222617,23.174
2025-05-19-17:31:53,293369,3682,11321083,453,0.9876,0.9985,0.993,11618587,23.264
2025-05-19-17:32:18,281923,3761,11900213,658,0.9868,0.9977,0.9922,12186555,22.99
2025-05-19-17:32:44,284705,4294,9271995,623,0.9851,0.9978,0.9914,9561617,23.067
2025-05-19-17:33:09,275912,4625,8247273,523,0.9835,0.9981,0.9908,8528333,23.268
2025-05-19-17:33:35,332353,4530,11825665,479,0.9866,0.9986,0.9925,12163027,23.59
2025-05-19-17:34:00,270870,3412,11169432,525,0.9876,0.9981,0.9928,11444239,23.287
2025-05-19-17:34:26,292744,3963,9584833,233,0.9866,0.9992,0.9929,9881773,23.24
2025-05-19-17:34:51,323984,5278,8766540,573,0.984,0.9982,0.9911,9096375,23.061
2025-05-19-17:35:16,265494,2954,10692702,544,0.989,0.998,0.9935,10961694,23.07
2025-05-19-17:35:42,308112,3288,8034218,430,0.9894,0.9986,0.994,8346048,23.146
2025-05-19-17:36:07,281234,3635,9151343,344,0.9872,0.9988,0.993,9436556,23.296
2025-05-19-17:36:33,285829,15257,9865668,4587,0.9493,0.9842,0.9665,10171341,23.118
2025-05-19-17:36:58,300416,22814,8624631,2655,0.9294,0.9912,0.9593,8950516,23.006
2025-05-19-17:37:23,296748,11609,10863751,1681,0.9624,0.9944,0.9781,11173789,23.088
2025-05-19-17:37:48,332386,11650,9687848,1607,0.9661,0.9952,0.9804,10033491,23.015
2025-05-19-17:38:13,292370,7073,10173077,1011,0.9764,0.9966,0.9864,10473531,22.925
2025-05-19-17:38:39,296176,7395,8670748,997,0.9756,0.9966,0.986,8975316,23.4
2025-05-19-17:39:04,301790,6428,9886704,663,0.9791,0.9978,0.9884,10195585,23.343
2025-05-19-17:39:30,286196,4995,9274570,656,0.9828,0.9977,0.9902,9566417,22.869
2025-05-19-17:39:55,283413,4939,10767731,555,0.9829,0.998,0.9904,11056638,23.132
2025-05-19-17:40:20,285117,4224,9951999,617,0.9854,0.9978,0.9916,10241957,23.293
2025-05-19-17:40:46,321989,4416,9449095,594,0.9865,0.9982,0.9923,9776094,23.251
2025-05-19-17:41:11,259300,3660,9527219,698,0.9861,0.9973,0.9917,9790877,23.12
2025-05-19-17:41:37,310228,4132,9043008,585,0.9869,0.9981,0.9925,9357953,23.209
2025-05-19-17:42:02,256899,3744,11768201,359,0.9856,0.9986,0.9921,12029203,23.154
2025-05-19-17:42:28,291920,3599,10526998,448,0.9878,0.9985,0.9931,10822965,23.06
2025-05-19-17:42:53,264979,3059,8365501,458,0.9886,0.9983,0.9934,8633997,23.214
2025-05-19-17:43:19,300712,4143,9246786,419,0.9864,0.9986,0.9925,9552060,22.929
2025-05-19-17:43:44,307870,3675,9982117,465,0.9882,0.9985,0.9933,10294127,23.024
2025-05-19-17:44:10,280738,3406,11309361,411,0.988,0.9985,0.9932,11593916,23.092
2025-05-19-17:44:35,299864,3221,8664534,531,0.9894,0.9982,0.9938,8968150,23.14
2025-05-19-17:45:01,303451,3541,9734926,569,0.9885,0.9981,0.9933,10042487,23.66
2025-05-19-17:45:27,320402,3871,8663600,616,0.9881,0.9981,0.993,8988489,23.553
2025-05-19-17:45:52,298815,4634,10076450,424,0.9847,0.9986,0.9916,10380323,23.17
2025-05-19-17:46:18,278624,4551,9755243,420,0.9839,0.9985,0.9912,10038838,23.466
2025-05-19-17:46:43,329247,3886,7260741,567,0.9883,0.9983,0.9933,7594441,23.171
2025-05-19-17:47:09,255533,4053,8946128,687,0.9844,0.9973,0.9908,9206401,23.225
2025-05-19-17:47:34,272798,4783,10188439,502,0.9828,0.9982,0.9904,10466522,23.213
2025-05-19-17:48:00,343661,4058,11159307,357,0.9883,0.999,0.9936,11507383,23.309
2025-05-19-17:48:25,295805,3376,8844374,363,0.9887,0.9988,0.9937,9143918,23.032
2025-05-19-17:48:51,317708,3441,9573465,311,0.9893,0.999,0.9941,9894925,22.952
2025-05-19-17:49:16,301316,3011,8649651,358,0.9901,0.9988,0.9944,8954336,23.2
2025-05-19-17:49:42,323159,3300,9308875,376,0.9899,0.9988,0.9943,9635710,23.201
2025-05-19-17:50:07,332087,3168,9728084,475,0.9906,0.9986,0.9945,10063814,23.298
2025-05-19-17:50:33,271111,3619,10136629,541,0.9868,0.998,0.9924,10411900,23.244
2025-05-19-17:50:58,284723,4035,7882164,451,0.986,0.9984,0.9922,8171373,22.815
2025-05-19-17:51:24,282837,4518,10594906,387,0.9843,0.9986,0.9914,10882648,23.255
2025-05-19-17:51:49,306406,3300,10468490,419,0.9893,0.9986,0.994,10778615,22.949
2025-05-19-17:52:14,323595,3055,11199137,582,0.9906,0.9982,0.9944,11526369,23.142
2025-05-19-17:52:40,248920,15782,10836829,1602,0.9404,0.9936,0.9663,11103133,22.965
2025-05-19-17:53:05,269768,9042,10477679,1346,0.9676,0.995,0.9811,10757835,23.028
2025-05-19-17:53:31,261142,8899,10675153,1088,0.967,0.9959,0.9812,10946282,23.216
2025-05-19-17:53:56,316553,8180,8681108,988,0.9748,0.9969,0.9857,9006829,22.984
2025-05-19-17:54:21,289360,7362,9338780,976,0.9752,0.9966,0.9858,9636478,23.003
2025-05-19-17:54:47,291011,6934,9680276,1026,0.9767,0.9965,0.9865,9979247,22.951
2025-05-19-17:55:12,309528,7455,10079290,609,0.9765,0.998,0.9871,10396882,22.972
2025-05-19-17:55:37,307986,6507,8917536,1072,0.9793,0.9965,0.9878,9233101,22.969
2025-05-19-17:56:03,292280,7113,11579489,854,0.9762,0.9971,0.9866,11879736,23.142
2025-05-19-17:56:28,294151,6314,9958359,724,0.979,0.9975,0.9882,10259548,23.197
2025-05-19-17:56:54,308065,5138,8804167,733,0.9836,0.9976,0.9906,9118103,23.118
2025-05-19-17:57:19,297692,5631,8917610,944,0.9814,0.9968,0.9891,9221877,23.177
2025-05-19-17:57:45,313974,6675,11647772,836,0.9792,0.9973,0.9882,11969257,23.006
2025-05-19-17:58:10,313796,5861,11454312,503,0.9817,0.9984,0.99,11774472,23.233
2025-05-19-17:58:35,284443,4255,10310751,515,0.9853,0.9982,0.9917,10599964,23.035
2025-05-19-17:59:01,305657,4829,8766302,596,0.9844,0.9981,0.9912,9077384,22.902
2025-05-19-17:59:26,285010,3670,9820076,441,0.9873,0.9985,0.9928,10109197,23.044
2025-05-19-17:59:51,260330,4006,9469066,444,0.9848,0.9983,0.9915,9733846,22.979
2025-05-19-18:00:17,290987,3932,8865606,425,0.9867,0.9985,0.9926,9160950,23.157
2025-05-19-18:00:42,297177,3853,9729694,1097,0.9872,0.9963,0.9917,10031821,23.273
2025-05-19-18:01:07,282852,6581,8993732,626,0.9773,0.9978,0.9874,9283791,22.818
2025-05-19-18:01:33,291168,10983,10282126,1323,0.9637,0.9955,0.9793,10585600,23.186
2025-05-19-18:01:58,322376,11283,9202009,1406,0.9662,0.9957,0.9807,9537074,22.856
2025-05-19-18:02:23,277856,7065,8910275,1174,0.9752,0.9958,0.9854,9196370,22.947
2025-05-19-18:02:48,287150,9768,9196617,1314,0.9671,0.9954,0.9811,9494849,23.002
2025-05-19-18:03:14,304899,6153,11109140,816,0.9802,0.9973,0.9887,11421008,23.21
2025-05-19-18:03:39,301816,8787,9253122,814,0.9717,0.9973,0.9843,9564539,23.156
2025-05-19-18:04:04,301054,6177,9449797,679,0.9799,0.9977,0.9887,9757707,23.002
2025-05-19-18:04:29,295369,5837,7945344,817,0.9806,0.9972,0.9889,8247367,22.929
2025-05-19-18:04:55,313226,6174,8555583,762,0.9807,0.9976,0.989,8875745,22.878
2025-05-19-18:05:20,325623,4524,8682840,721,0.9863,0.9978,0.992,9013708,23.205
2025-05-19-18:05:46,340097,4551,9472268,678,0.9868,0.998,0.9924,9817594,23.263
2025-05-19-18:06:12,318933,6339,8549229,837,0.9805,0.9974,0.9889,8875338,23.098
2025-05-19-18:06:37,290074,4881,8654490,612,0.9835,0.9979,0.9906,8950057,23.06
2025-05-19-18:07:03,303065,16040,8077972,2068,0.9497,0.9932,0.971,8399145,23.61
2025-05-19-18:07:28,295537,13025,10080821,1704,0.9578,0.9943,0.9757,10391087,23.092
2025-05-19-18:07:53,308358,12176,9051940,1516,0.962,0.9951,0.9783,9373990,23.079
2025-05-19-18:08:19,247480,9973,9796977,1002,0.9613,0.996,0.9783,10055432,22.955
2025-05-19-18:08:44,308774,7195,9738279,1329,0.9772,0.9957,0.9864,10055577,23.404
2025-05-19-18:09:09,353593,8212,7748241,948,0.9773,0.9973,0.9872,8110994,23.037
2025-05-19-18:09:35,240525,6117,8626115,966,0.9752,0.996,0.9855,8873723,23.342
2025-05-19-18:10:00,295916,6346,8557272,812,0.979,0.9973,0.988,8860346,23.075
2025-05-19-18:10:26,315466,5566,10024469,524,0.9827,0.9983,0.9904,10346025,22.871
2025-05-19-18:10:51,286828,4631,9566352,550,0.9841,0.9981,0.991,9858361,23.0
2025-05-19-18:11:16,268339,4372,9562567,537,0.984,0.998,0.9909,9835815,22.884
2025-05-19-18:11:42,288969,3696,8624332,718,0.9874,0.9975,0.9924,8917715,23.032
2025-05-19-18:12:07,252140,4800,8670307,532,0.9813,0.9979,0.9895,8927779,23.214
2025-05-19-18:12:33,273446,3925,11986754,378,0.9858,0.9986,0.9922,12264503,23.262
2025-05-19-18:12:59,297616,3870,10711314,470,0.9872,0.9984,0.9928,11013270,23.109
2025-05-19-18:13:25,268143,2726,9305619,901,0.9899,0.9967,0.9933,9577389,23.57
2025-05-19-18:13:50,285793,26189,10924299,3970,0.9161,0.9863,0.9499,11240251,23.136
2025-05-19-18:14:16,278543,29124,8858705,5906,0.9053,0.9792,0.9408,9172278,23.122
2025-05-19-18:14:42,252373,37479,9606503,7329,0.8707,0.9718,0.9185,9903684,23.129
2025-05-19-18:15:07,280839,29884,8090944,3667,0.9038,0.9871,0.9436,8405334,23.087
2025-05-19-18:15:33,309355,16965,8032125,3208,0.948,0.9897,0.9684,8361653,23.116
2025-05-19-18:15:58,292224,17928,9041964,2058,0.9422,0.993,0.9669,9354174,23.136
2025-05-19-18:16:24,321805,16110,10584796,1827,0.9523,0.9944,0.9729,10924538,23.077
2025-05-19-18:16:49,294159,9041,7537273,1516,0.9702,0.9949,0.9824,7841989,23.01
2025-05-19-18:17:15,281676,7770,9485714,1073,0.9732,0.9962,0.9845,9776233,22.787
2025-05-19-18:17:41,326853,7330,10343736,906,0.9781,0.9972,0.9876,10678825,23.115
2025-05-19-18:18:06,275219,4971,9084930,730,0.9823,0.9974,0.9897,9365850,22.799
2025-05-19-18:18:32,305869,6432,10368369,752,0.9794,0.9975,0.9884,10681422,23.302
2025-05-19-18:18:57,295622,7030,9062159,1399,0.9768,0.9953,0.9859,9366210,22.867
2025-05-19-18:19:23,339999,7873,10540813,1000,0.9774,0.9971,0.9871,10889685,23.631
2025-05-19-18:19:49,292076,8049,9317994,732,0.9732,0.9975,0.9852,9618851,23.434
2025-05-19-18:20:15,351929,6303,9303748,794,0.9824,0.9977,0.99,9662774,23.045
2025-05-19-18:20:40,292070,5596,7657352,740,0.9812,0.9975,0.9893,7955758,22.905
2025-05-19-18:21:05,281975,5385,9091442,748,0.9813,0.9974,0.9892,9379550,23.021
2025-05-19-18:21:31,251758,5411,9660329,533,0.979,0.9979,0.9883,9918031,23.046
2025-05-19-18:21:56,266989,5180,7983658,517,0.981,0.9981,0.9894,8256344,23.076
2025-05-19-18:22:22,242572,3237,6675208,476,0.9868,0.998,0.9924,6921493,23.112
2025-05-19-18:22:48,265005,3541,9387090,530,0.9868,0.998,0.9924,9656166,23.228
2025-05-19-18:23:13,251484,4415,9681846,438,0.9827,0.9983,0.9904,9938183,23.281
2025-05-19-18:23:38,243350,3303,7871035,503,0.9866,0.9979,0.9922,8118191,22.951
2025-05-19-18:24:04,269040,3642,10194560,485,0.9866,0.9982,0.9924,10467727,23.336
2025-05-19-18:24:30,303894,21460,9101227,4476,0.934,0.9855,0.9591,9431057,23.178
2025-05-19-18:24:55,277621,12032,10041708,1890,0.9585,0.9932,0.9755,10333251,23.133
2025-05-19-18:25:20,239222,10767,8379089,1096,0.9569,0.9954,0.9758,8630174,22.859
2025-05-19-18:25:46,321847,7366,8763826,1171,0.9776,0.9964,0.9869,9094210,22.999
2025-05-19-18:26:11,296721,5953,8977814,743,0.9803,0.9975,0.9888,9281231,23.012
2025-05-19-18:26:36,294436,4482,10175212,733,0.985,0.9975,0.9912,10474863,23.06
2025-05-19-18:27:02,309019,4456,9293788,365,0.9858,0.9988,0.9923,9607628,23.158
2025-05-19-18:27:27,292856,4969,8097877,658,0.9833,0.9978,0.9905,8396360,22.962
2025-05-19-18:27:53,324503,7602,11112214,822,0.9771,0.9975,0.9872,11445141,23.056
2025-05-19-18:28:19,292907,4437,9743123,746,0.9851,0.9975,0.9912,10041213,23.211
2025-05-19-18:28:44,284562,5298,8452652,847,0.9817,0.997,0.9893,8743359,23.033
2025-05-19-18:29:10,289898,5123,9586939,399,0.9826,0.9986,0.9906,9882359,23.388
2025-05-19-18:29:36,292142,4370,9858332,610,0.9853,0.9979,0.9915,10155454,23.193
2025-05-19-18:30:02,269630,4317,8904220,696,0.9842,0.9974,0.9908,9178863,23.016
2025-05-19-18:30:28,317712,4427,9596044,568,0.9863,0.9982,0.9922,9918751,23.042
2025-05-19-18:30:54,296415,10443,7832357,4038,0.966,0.9866,0.9762,8143253,23.497
2025-05-19-18:31:19,320222,16052,7655385,3001,0.9523,0.9907,0.9711,7994660,22.977
2025-05-19-18:31:45,297547,23687,10016621,2241,0.9263,0.9925,0.9582,10340096,23.203
